,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
12,707948,35.397400000000005,1.1358514328873832,4.137330262385149,34.84435,35.9802,1.4968000000000004,2.6326500000000053,0.37876635797208513,2.6401499999999984,38.06093838212115,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
13,760751,38.03755,1.1549786508678808,3.9418874188384194,37.477000000000004,38.632000000000005,1.4446499999999958,2.5995999999999952,0.3716781267422412,2.6905,35.74352481306692,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
14,814561,40.72805,1.2006808179013024,3.9988880111129035,40.0766,41.277300000000004,1.5318499999999986,2.7325500000000034,0.3825481532487904,2.614049999999999,35.64135007869653,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
15,866842,43.3421,1.1184319299521275,4.070802968697045,42.809200000000004,43.92765,1.488899999999994,2.6073499999999967,0.381570161213393,2.620750000000001,37.41058143836902,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
16,919257,45.96285,1.1321504186534148,4.0744258322404505,45.4165,46.54865,1.4885500000000036,2.6207000000000065,0.37623687873885425,2.657899999999998,37.361707016443134,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
17,972415,48.62075,1.1204630678240386,4.0555111209436205,48.03725,49.157700000000006,1.5371999999999986,2.6576999999999984,0.38447490340067986,2.6009500000000045,36.44972341183738,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
18,1024434,51.221700000000006,1.121495561284083,4.128937489400734,50.694900000000004,51.8164,1.5652000000000044,2.68665,0.3785226261899808,2.641849999999998,37.98960627910608,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
19,1077271,53.863550000000004,1.07351715079922,4.049087222887152,53.381600000000006,54.4551,1.501100000000001,2.5745999999999967,0.380742066287194,2.6264499999999984,36.61670155000637,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
20,1129800,56.49,1.1012992332379101,4.087128888292604,55.9562,57.057500000000005,1.5611499999999978,2.6624499999999998,0.3681885125184093,2.716000000000001,36.47481198951355,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
21,1184120,59.206,1.1383186463348918,4.167971231937578,58.6186,59.7569,11.689250000000001,12.827550000000002,0.054318010222649524,18.4101,36.50599656120353,seed1-gleak-01_damgo_to_high_gl_vars.pkl,Control,1,-0.1
22,1552322,77.6161,6.481209848114034,2.0133764085644366,71.44615,77.9274,10.796949999999995,17.278149999999997,0.08634907476966384,11.5809,11.275089939462871,seed1-gleak-01_damgo_to_high_gl_vars.pkl,DAMGO,1,-0.1
